,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
3076,0.0,0.0,0.0,0.0,0.0,1.65,0.0,10.592000000000002,352.49,483.625,709.6489999999999,730.5,665.67,971.1500000000001,706.82,712.5679999999999,948.8499999999999,1874.115
3078,0.0,1.4,0.0,0.0,1.155,4.04,6.159000000000001,13.447000000000001,70.64999999999999,168.149,157.053,154.66500000000002,147.20499999999998,356.37100000000004,251.398,459.08000000000004,360.19000000000005,739.1099999999999
3079,0.0,0.0,0.0,0.0,0.0,9.8,21.141,11.736,97.93,242.765,212.70200000000003,244.96600000000007,199.423,283.939,212.307,425.01700000000005,270.147,667.61
3081,0.0,0.0,1.05,0.0,1.12,0.0,5.2,5.063999999999999,39.72,155.63800000000003,146.15,153.92,101.73,290.315,247.745,417.41499999999996,594.72,665.2419999999998
3082,0.0,0.0,0.0,0.0,0.0,0.0,1.65,12.293,107.96799999999999,447.08599999999996,636.451,832.636,533.78,603.433,471.8,564.3399999999999,469.39000000000004,1511.8370000000002
3083,0.0,0.0,0.0,0.0,0.0,0.0,8.879999999999999,8.61,413.42,506.544,702.917,613.86,542.874,587.938,470.705,638.2250000000001,803.6299999999999,1578.9030000000002
3084,0.0,0.0,0.0,0.0,0.0,1.155,11.190000000000001,10.048,157.62,386.74099999999993,422.98400000000004,397.21500000000003,386.21000000000004,520.52,397.40999999999997,393.35599999999994,733.212,980.347
3085,0.0,0.0,0.0,0.0,0.0,0.0,3.0300000000000002,8.581,64.27,234.757,196.423,180.083,201.455,277.97499999999997,155.2,334.77,268.41799999999995,479.74000000000007
3086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3087,0.0,0.0,0.0,0.0,0.0,0.0,1.002,2.002,47.428,124.358,157.55199999999996,137.015,120.15,164.88,117.625,123.743,156.655,228.707
3088,0.0,0.0,0.0,0.0,0.0,0.0,5.034,24.878999999999998,148.98,382.27199999999993,481.5110000000001,426.21500000000003,504.33,567.987,332.345,362.918,621.32,1163.175
3089,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.3919999999999995,52.47,279.159,326.91999999999996,258.33,199.605,289.805,277.925,283.84799999999996,299.895,739.435
3090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,5.2,48.665,60.76,58.53,99.96,58.86,45.028,88.58500000000001,195.23499999999999,235.69
3091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,12.66,32.63,87.965,32.87,86.59,74.28,105.51500000000001,100.47500000000001,213.46999999999997,247.58999999999997
3093,0.0,0.0,0.0,0.0,0.0,0.0,1.575,2.7800000000000002,23.11,53.94499999999999,79.565,82.73999999999998,84.655,92.02,92.21000000000001,46.2,210.67200000000003,313.34000000000003
3094,0.0,0.0,0.0,0.0,1.155,0.0,4.11,8.407,38.035000000000004,85.145,146.13599999999997,128.03,136.205,165.92999999999998,114.64499999999998,254.49499999999998,161.48,241.45999999999998
3095,0.0,1.35,1.68,2.62,3.2,0.0,6.7700000000000005,35.123000000000005,179.10000000000002,434.47400000000005,555.426,515.325,431.4769999999999,606.29,423.01800000000003,674.55,1036.7359999999999,1387.3799999999999
3096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,12.870000000000001,53.13499999999999,58.96000000000001,25.194999999999997,55.285000000000004,48.5,41.22,23.44,66.30999999999999,106.155
3097,0.0,0.0,0.0,0.0,0.0,0.0,5.36,4.23,11.270000000000001,57.48,50.059999999999995,44.885000000000005,87.33500000000001,86.5,29.0,35.59,85.1,168.591
3099,0.0,0.0,0.0,0.0,1.6,0.46,4.002,14.661999999999999,69.86,140.08,140.00199999999998,161.58299999999997,127.11500000000001,154.63,97.735,206.85999999999999,226.55,292.87000000000006
3101,0.0,0.0,1.8,0.0,1.65,1.32,41.677,30.695,91.6,273.51500000000004,257.538,220.65999999999997,243.758,461.79900000000004,214.33999999999997,433.08400000000006,512.0790000000001,1131.455
3102,0.0,0.0,0.0,2.04,0.0,0.0,1.05,6.6659999999999995,30.849999999999998,107.25900000000001,105.264,75.94,40.095,71.21,91.305,56.644999999999996,114.02399999999999,196.665
3103,0.0,0.0,0.0,6.260000000000001,3.5,0.0,11.13,12.472999999999999,78.47000000000001,184.28300000000002,169.459,162.23,211.365,215.04,155.341,169.558,508.9529999999999,417.32
3104,0.0,0.0,0.0,0.0,2.24,0.0,8.388,17.993000000000002,83.225,255.368,228.835,265.65,246.546,261.69,293.035,366.94,473.44800000000004,725.597
3105,0.0,0.0,0.0,0.0,0.0,0.0,3.06,3.024,49.45499999999999,201.10000000000002,143.53500000000003,176.57999999999998,133.36,259.29999999999995,101.615,113.57499999999999,313.44,375.65
3106,0.0,0.0,0.0,0.0,0.0,0.0,2.002,15.487,213.53000000000003,308.023,224.629,369.63999999999993,313.27200000000005,369.61999999999995,297.354,356.48,523.03,789.9250000000002
3107,0.0,0.0,0.0,0.0,0.0,2.0,15.132,7.271999999999999,64.99000000000001,171.74899999999997,189.683,184.16000000000003,160.63,257.89,166.933,221.25300000000001,219.50500000000002,599.016
3108,0.0,0.0,1.5,1.02,0.0,0.0,0.99,10.014,81.78999999999999,306.224,269.71500000000003,300.789,193.923,230.2,164.34499999999997,300.62500000000006,483.14000000000004,899.5999999999999
3109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.040000000000003,97.67,417.40099999999995,352.90999999999997,368.84000000000003,318.524,511.082,277.5350000000001,300.035,420.83000000000004,1237.64
3111,0.0,0.0,0.0,0.0,1.6,0.0,1.65,6.068,187.76,207.83999999999997,240.46,210.255,227.59500000000003,300.74,181.895,231.453,537.003,628.1800000000001
3113,0.0,0.0,1.68,2.24,1.155,0.165,14.81,33.124,94.43000000000002,171.496,263.52599999999995,256.32,268.217,247.26,227.80499999999998,231.80099999999996,395.233,439.692
3114,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.002,32.76,106.344,60.980000000000004,102.28499999999998,73.00999999999999,108.84,145.12500000000003,144.555,168.21400000000003,216.03
3115,0.0,0.0,0.0,0.0,0.0,0.0,2.94,1.6,30.96,66.115,104.775,112.42500000000001,125.02000000000001,109.955,126.18,143.624,199.851,355.6449999999999
3116,0.0,0.0,0.0,0.0,0.99,1.65,8.112,7.085999999999999,59.425000000000004,207.507,274.51,200.20499999999998,244.20499999999996,256.898,183.20999999999998,261.80500000000006,448.46500000000003,944.18
3121,0.0,0.0,0.0,0.0,0.0,2.157,4.503,17.246000000000002,58.85,139.529,165.738,163.688,226.334,406.07900000000006,384.63,317.2,454.44999999999993,457.99499999999995
3122,0.0,0.0,0.0,3.0,1.155,0.96,18.740000000000002,13.677000000000001,61.94,116.40800000000002,102.36499999999998,134.71800000000002,160.809,177.438,136.31,212.51000000000002,350.847,415.80899999999997
3123,0.0,0.0,0.0,1.92,0.0,1.65,4.374,6.5889999999999995,32.85,94.25799999999998,60.9,116.44,115.305,111.16,159.98000000000002,135.275,157.379,409.39000000000004
3124,0.96,0.0,0.0,3.4000000000000004,1.65,1.0,22.072,32.675999999999995,102.94,232.03500000000003,220.649,257.316,159.795,317.97399999999993,242.22999999999996,314.455,436.295,591.9350000000001
3125,0.0,0.0,0.0,0.0,0.0,3.0,7.292,11.459000000000001,69.165,252.63,180.131,151.46,174.555,197.775,123.67500000000001,161.87,220.23999999999995,490.556
3126,0.0,0.0,0.0,0.0,0.9,0.0,11.670000000000002,9.607999999999999,16.97,109.99,87.25999999999999,53.812,61.44,79.81,98.47000000000001,119.04,160.945,173.745
3127,0.0,0.0,0.0,1.7,0.0,0.0,5.342,25.592,86.165,252.41700000000003,208.035,200.12799999999996,182.655,283.94,141.125,223.09800000000004,524.2850000000001,662.465
3128,2.4,0.0,0.0,0.0,1.6,0.0,2.8,14.767000000000001,88.392,282.731,183.57,231.76999999999998,154.543,304.305,189.221,181.33499999999998,307.81699999999995,651.5299999999999
3129,0.0,0.0,0.0,0.0,0.0,1.99,13.504999999999997,12.742,117.10999999999999,216.38500000000002,177.224,250.67500000000004,129.17,199.41,151.815,126.733,368.62,826.17
3130,0.0,0.0,0.0,0.0,0.99,2.05,15.971000000000002,27.429000000000002,216.12,482.658,425.923,396.487,519.712,612.2199999999999,378.53999999999996,523.01,533.325,1328.667
3131,0.0,0.0,0.0,0.96,0.0,1.6,5.343999999999999,11.865000000000002,206.19,392.415,292.61999999999995,360.50499999999994,239.859,695.433,254.55499999999998,337.66,488.937,1074.9750000000001
3132,0.0,0.0,1.5,0.0,0.0,0.0,5.485,16.815,89.58999999999999,249.47299999999998,228.845,206.65499999999997,212.20000000000002,261.15,163.16500000000002,208.02700000000002,218.41199999999998,689.0749999999998
3133,0.96,0.0,0.0,0.0,0.0,0.0,10.232,21.311,277.03000000000003,450.32000000000005,398.06899999999996,451.15,416.392,405.859,292.03999999999996,523.032,704.485,1278.3149999999998
3134,0.0,0.0,0.98,0.0,1.44,1.24,16.125,26.849000000000004,201.675,550.1160000000001,552.8599999999999,581.2649999999999,549.774,667.5400000000001,566.635,684.119,1278.875,1568.005
3135,0.0,0.0,1.4,0.0,0.0,0.0,11.68,14.446000000000002,116.58999999999999,358.075,333.672,325.05499999999995,296.515,301.65999999999997,222.56,238.488,595.373,1460.3680000000002
3136,0.0,0.0,0.0,0.0,1.12,1.155,9.514,27.107999999999997,209.645,772.872,765.59,729.734,812.375,782.15,716.3050000000001,774.97,1066.134,2229.799
3137,0.0,1.5,0.0,0.0,0.0,0.0,3.38,7.6819999999999995,84.06,293.596,397.75000000000006,787.23,329.92,491.06,412.1,521.415,690.68,913.885
3138,0.0,0.0,0.0,0.0,1.12,1.155,3.202,10.994,94.66000000000001,467.40599999999995,709.244,535.51,388.255,475.32000000000005,453.49,315.455,705.6200000000001,1156.3149999999998
3139,0.0,0.0,0.0,0.0,0.0,1.92,6.573,21.214,101.97999999999999,277.245,497.52500000000003,601.6399999999999,648.66,505.53000000000003,598.3100000000001,648.95,735.415,1524.8899999999999
3140,0.0,0.0,0.0,0.0,0.0,0.0,1.485,20.073,98.06,311.66700000000003,531.065,470.31999999999994,396.685,434.02500000000003,498.555,527.275,959.959,956.1349999999998
3141,0.0,0.0,1.05,0.0,0.0,0.0,17.47,7.960000000000001,19.64,44.68,39.525,54.942,158.28,83.16499999999999,60.300000000000004,126.65200000000002,245.08300000000003,190.42000000000002
3142,0.0,0.0,0.0,0.0,0.0,0.0,3.9720000000000004,13.577,11.14,54.370000000000005,39.825,51.2,63.175,159.95,81.57499999999999,110.69,364.8,454.31
3143,0.0,0.0,0.0,0.0,3.2,0.0,8.241,11.342000000000002,23.15,55.49499999999999,39.488,66.86,56.3,43.5,63.245000000000005,83.925,164.401,167.295
3144,0.0,0.0,0.0,0.0,0.0,0.0,5.4,9.291,20.459999999999997,150.543,71.825,112.715,104.95,80.405,83.03999999999999,270.786,469.078,287.60999999999996
3145,0.0,0.0,1.05,1.6,3.04,1.555,7.649999999999999,11.546,85.0,215.362,229.635,289.67900000000003,252.49,331.42999999999995,182.78,240.019,597.938,688.5350000000001
3146,0.0,0.0,0.0,0.0,0.96,8.75,2.992,12.865,106.91000000000001,307.854,282.897,261.45,275.81,467.381,191.695,347.734,553.334,745.89
3147,0.0,0.0,0.0,0.0,0.0,1.96,3.032,13.991,81.39,241.243,190.76500000000004,241.335,159.57899999999998,265.32,238.38000000000002,240.784,315.82900000000006,679.5
3148,0.0,0.0,0.0,0.0,0.0,0.0,5.632,7.663,35.565,144.45,119.72500000000001,112.72,106.52,116.72999999999999,107.23500000000001,37.379999999999995,75.28500000000001,357.9550000000001
