,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
3090,35802277.0,41305665.0,44025328.0,48682092.0,55091380.0,60963525.0,66504559.0,69047321.0,77262304.0,88828446.0,99552015.0,102546826.0,111264150.0,113773064.0,117763085.0,158430786.0,155354898.0,144714993.0
3091,34278571.0,34678775.0,38093065.0,41745783.0,46637115.0,54421238.0,53484020.0,57167415.0,55143897.0,64056935.0,71111432.0,72323923.0,83307584.0,94902409.0,76372987.0,80937251.0,90483011.0,91254191.0
3093,93785242.0,99779865.0,108096890.0,112916052.0,133253487.0,128528057.0,137633854.0,134243772.0,142699533.0,172339246.0,178189511.0,172159093.0,179161073.0,180594247.0,176685587.0,208741933.0,213248101.0,232756508.0
3094,166925646.0,175367039.0,180286832.0,193150730.0,199606743.0,210028763.0,228493768.0,228413774.0,234662386.0,264148809.0,278319120.0,285652965.0,290742795.0,303553697.0,311070286.0,328317412.0,349073314.0,365809768.0
3095,669136935.0,696437395.0,738940775.0,779601782.0,807298653.0,856206762.0,913809427.0,901748034.0,921952356.0,1071735728.0,1068405428.0,1100827272.0,1124759440.0,1139679985.0,1189160741.0,1233204910.0,1310055225.0,1352040840.0
3096,37225241.0,40407792.0,41585476.0,41959427.0,45220441.0,47740218.0,49467995.0,50106995.0,49820506.0,56618324.0,58892946.0,65661366.0,62719901.0,63055952.0,63342059.0,70709826.0,73475793.0,77492096.0
3097,32972363.0,36091016.0,40175057.0,42385871.0,45316256.0,54528748.0,53941825.0,53883446.0,48187134.0,57129556.0,59003812.0,65848136.0,63457546.0,71461100.0,81724988.0,87230350.0,73934490.0,80948105.0
3099,103081928.0,105294175.0,109950655.0,118400644.0,120014230.0,123850576.0,134309760.0,131215579.0,134880405.0,169629928.0,156591775.0,155752855.0,160849531.0,159016774.0,167760292.0,176861778.0,191916920.0,193035332.0
3101,761276739.0,821367263.0,878959840.0,962277533.0,1057750889.0,1158615828.0,1267958560.0,1186701065.0,1249832187.0,1405329662.0,1420726954.0,1541357360.0,1583216913.0,1621001636.0,1685460600.0,1740725935.0,1772175594.0,1854464760.0
3102,163444286.0,174468802.0,183127350.0,188616856.0,202258977.0,222347094.0,235849073.0,230441061.0,236995783.0,273416685.0,272868252.0,291493061.0,310720021.0,314719671.0,330662022.0,345016650.0,362888801.0,380477747.0
3103,431996139.0,462450189.0,497553930.0,528521154.0,570462102.0,610596139.0,646526209.0,620963829.0,634598028.0,747272216.0,777288083.0,789625336.0,837593072.0,823658075.0,852034564.0,832155594.0,906051794.0,932156712.0
3104,501175486.0,523725119.0,553247253.0,603254211.0,627229656.0,674336352.0,700678771.0,689670699.0,717481786.0,829700597.0,837144740.0,865921093.0,891913767.0,934047755.0,930998738.0,1023861154.0,1089162422.0,1073138047.0
3105,206965422.0,214444427.0,227560644.0,237685097.0,250736234.0,261177424.0,280275200.0,275786002.0,286911802.0,323162040.0,336883728.0,350026235.0,363631075.0,384318585.0,410607905.0,395237238.0,419736817.0,436667727.0
3106,444746767.0,451951141.0,490858671.0,545831710.0,570053935.0,629846409.0,619369333.0,591359739.0,619499636.0,697468102.0,727240150.0,728489124.0,747074833.0,737498684.0,750151090.0,782250017.0,825386772.0,852758283.0
