,"DETAILED TABLE 2.6b: Selected items, by taxable status, state/territory1 and postcode, 2010-11 income year2",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,Non-taxable individuals,,,,,,,,Taxable individuals,,,,,,,,All individuals,,,,,,,
2,Postcode,State/Territory1,Individuals,Net rent,,Total Income or Loss,,Taxable income or loss,,Net tax,Individuals,Net rent,,Total Income or Loss,,Taxable income or loss,,Net tax,Individuals,Net rent,,Total Income or Loss,,Taxable income or loss,,Net tax
3,,,no.,no.,$,no.,$,no.,$,$,no.,no.,$,no.,$,no.,$,$,no.,no.,$,no.,$,no.,$,$
1668,4610,QLD,2350,225,-363036,2235,20913479,1945,22550403,0,5095,765,-3361899,5095,283408060,5095,270147153,50836950,7450,990,-3724935,7330,304321539,7040,292697556,50836950
1669,4611,QLD,40,0,0,40,258051,30,278059,0,35,5,-5330,35,1405022,35,1328762,179749,75,5,-5330,75,1663073,60,1606821,179749
1670,4612,QLD,80,10,46913,80,548713,50,511650,0,85,10,-30858,85,3855795,85,3615493,561255,165,20,16055,165,4404508,135,4127143,561255
1671,4613,QLD,185,5,6590,170,1347381,125,1482755,0,180,25,-60114,180,8747788,180,8330689,1383740,365,30,-53524,350,10095169,305,9813444,1383740
1672,4614,QLD,180,20,-64333,165,1519464,135,1763397,0,305,50,-92581,305,14927620,305,14275965,2346892,485,70,-156914,470,16447084,440,16039362,2346892
1673,4615,QLD,1185,110,-158240,1085,11352263,940,11731330,0,1880,230,-752959,1880,96764995,1880,91792033,15864733,3065,335,-911199,2965,108117258,2820,103523363,15864733
1674,4620,QLD,100,10,32034,95,949953,75,969972,0,120,20,-24403,120,6262017,120,5839841,1013636,220,25,7631,220,7211970,200,6809813,1013636
1675,4621,QLD,350,40,-18738,330,3329635,265,3136940,0,475,55,13846,475,24391323,475,23386954,4088416,825,90,-4892,805,27720958,745,26523894,4088416
1676,4625,QLD,655,50,-14904,645,6031531,570,6524855,0,1085,130,-106995,1085,51756606,1085,49007824,8127417,1740,180,-121899,1730,57788137,1660,55532679,8127417
1677,4626,QLD,650,30,97699,635,3218408,520,5777910,0,820,75,-70648,820,37907826,820,35740684,5527346,1470,105,27051,1455,41126234,1340,41518594,5527346
1678,4627,QLD,145,10,-24985,135,801529,95,1048426,0,245,20,-80673,245,13662512,245,12904354,2312039,390,30,-105658,380,14464041,340,13952780,2312039
1679,4630,QLD,600,35,-93384,595,4381532,435,5390224,0,800,75,-339560,800,42031523,800,39441677,6829398,1400,115,-432944,1395,46413055,1235,44831901,6829398
1680,4650,QLD,5165,425,-274149,4795,54004033,4535,52284611,0,10785,1295,-3956082,10785,570066162,10785,548070144,97561394,15950,1715,-4230231,15580,624070195,15320,600354755,97561394
1681,4655,QLD,9555,945,-2363216,8980,107359318,8450,103117857,0,17270,2270,-9077202,17270,926811590,17270,883023714,161599867,26825,3220,-11440418,26250,1034170908,25720,986141571,161599867
1682,4659,QLD,760,70,-51666,710,8185410,670,8395144,0,1060,135,-220096,1060,54157810,1060,51288415,8672146,1820,210,-271762,1770,62343220,1730,59683559,8672146
1683,4660,QLD,1520,150,-114604,1455,14310766,1300,14848976,0,2215,300,-423140,2215,118548342,2215,112415256,19818384,3735,450,-537744,3665,132859108,3515,127264232,19818384
1684,4662,QLD,120,10,25984,110,1331973,105,1264686,0,185,25,-18626,185,9589367,185,9138264,1632128,305,35,7358,295,10921340,290,10402950,1632128
1685,4670,QLD,13155,1105,-2212134,12440,140861182,11685,134742504,0,27285,3565,-12117180,27285,1489081334,27285,1418445887,264539390,40440,4670,-14329314,39725,1629942516,38970,1553188391,264539390
1686,4671,QLD,1195,95,-385,1110,10202432,945,10833822,0,1595,160,-452138,1595,85097096,1595,81295119,14613346,2790,260,-452523,2705,95299528,2540,92128941,14613346
1687,4673,QLD,130,5,18425,120,1043315,95,1097260,0,210,25,-6702,210,10200994,210,9772936,1593110,340,35,11723,330,11244309,300,10870196,1593110
1688,4674,QLD,245,25,-25069,230,2102293,190,2128470,0,365,60,-90107,365,20661494,365,19585669,3544355,610,85,-115176,600,22763787,555,21714139,3544355
1689,4676,QLD,45,5,-5014,45,455705,40,447417,0,50,10,-5103,50,2944730,50,2738883,531516,100,15,-10117,100,3400435,90,3186300,531516
1690,4677,QLD,575,70,-119580,545,5353007,485,5419447,0,1070,160,-535428,1070,60865424,1070,57546134,11057750,1645,230,-655008,1615,66218431,1555,62965581,11057750
1691,4678,QLD,150,15,-36266,150,1772511,125,1475913,0,330,40,-146045,330,23454348,330,22396961,4987812,485,55,-182311,480,25226859,455,23872874,4987812
1692,4680,QLD,6085,660,-2899717,5735,58174325,5305,56359933,0,23605,4010,-31688648,23605,1734086709,23605,1661193469,382013638,29690,4665,-34588365,29340,1792261034,28910,1717553402,382013638
1693,4694,QLD,65,10,-38223,60,422819,55,636238,0,160,25,-137354,160,11617960,160,11160461,2508184,225,35,-175577,220,12040779,215,11796699,2508184
1694,4695,QLD,120,10,-8995,110,1067486,80,944533,0,380,55,-315850,380,27420548,380,26357994,5792083,505,65,-324845,490,28488034,465,27302527,5792083
1695,4697,QLD,35,5,26074,35,60828,25,248038,0,65,10,-30128,65,4411681,65,4090722,852770,100,20,-4054,100,4472509,90,4338760,852770
1696,4699,QLD,75,5,-1231,75,242655,60,573064,0,180,25,-24721,180,10673670,180,10249996,2027460,255,25,-25952,255,10916325,240,10823060,2027460
1697,4700,QLD,2270,230,-1241983,2175,21834057,2025,23409237,0,7560,1100,-5883955,7560,480507436,7560,460045208,98411487,9830,1330,-7125938,9735,502341493,9585,483454445,98411487
1698,4701,QLD,5230,365,-1082181,4980,54765581,4770,53452406,0,18610,2140,-9400403,18610,1119725537,18610,1080504226,219828468,23840,2505,-10482584,23590,1174491118,23380,1133956632,219828468
1699,4702,QLD,3755,370,-240328,3610,18387978,2890,31997617,0,10285,1390,-6116370,10285,669374814,10285,639201077,136144037,14040,1760,-6356698,13895,687762792,13175,671198694,136144037
1700,4703,QLD,2940,320,-442009,2860,30577763,2625,29591206,0,8630,1440,-5099417,8630,588517470,8630,562016742,124596513,11570,1760,-5541426,11490,619095233,11255,591607948,124596513
